1751377783264	GPS	59.381172	17.870188	63.16106
1751377784253	GPS	59.38126	17.870258	42.52594
1751377785254	GPS	59.381256	17.870314	42.117855
1751377786256	GPS	59.38125	17.8704	43.95364
1751377787261	GPS	59.381237	17.870468	47.148075
1751377788253	GPS	59.38122	17.870548	44.48651
1751377789253	GPS	59.38122	17.87066	40.669422
1751377790253	GPS	59.381218	17.870783	40.71729
1751377791999	GPS	59.381226	17.871	42.49762
1751377792999	GPS	59.381226	17.871126	42.567833
1751377793999	GPS	59.381226	17.871258	42.729065
1751377794999	GPS	59.381226	17.871399	42.8364
1751377795999	GPS	59.38122	17.871534	43.269836
1751377796999	GPS	59.38122	17.871658	43.343258
1751377797999	GPS	59.38122	17.871773	43.653946
1751377798999	GPS	59.381218	17.87189	43.75593
1751377799999	GPS	59.381214	17.872019	43.580105
1751377800999	GPS	59.38121	17.872156	43.42376
1751377801999	GPS	59.381207	17.872286	43.32703
1751377802999	GPS	59.381203	17.872417	43.136036
1751377803999	GPS	59.381203	17.87255	42.75416
1751377804999	GPS	59.381203	17.872688	42.66503
1751377805999	GPS	59.3812	17.872822	42.19387
1751377806999	GPS	59.3812	17.872952	41.934425
1751377807999	GPS	59.381203	17.873085	41.672733
1751377808999	GPS	59.38121	17.873222	41.427525
1751377809999	GPS	59.381218	17.873363	41.267307
1751377810999	GPS	59.381226	17.8735	41.053864
1751377811999	GPS	59.381233	17.873634	40.984413
1751377812999	GPS	59.381245	17.873772	40.71077
1751377813999	GPS	59.381256	17.873913	40.753433
1751377814999	GPS	59.381264	17.874044	40.63374
1751377815999	GPS	59.381275	17.874182	40.587135
1751377816999	GPS	59.381283	17.874317	40.568268
1751377817999	GPS	59.381294	17.874449	40.544605
1751377818999	GPS	59.381306	17.874582	40.619682
1751377819999	GPS	59.381317	17.87472	40.67214
1751377820999	GPS	59.381325	17.87485	40.700478
1751377821999	GPS	59.38134	17.874987	40.741398
1751377822999	GPS	59.381355	17.875122	40.72468
1751377823999	GPS	59.38137	17.875257	40.6616
1751377824999	GPS	59.381386	17.875395	40.555378
1751377825999	GPS	59.381393	17.87553	40.381165
1751377826999	GPS	59.381405	17.875664	40.533916
1751377827999	GPS	59.381413	17.875803	40.186302
1751377828999	GPS	59.381416	17.875937	40.147575
1751377829999	GPS	59.381424	17.876072	40.233315
1751377830999	GPS	59.38143	17.876215	40.24244
1751377831999	GPS	59.381447	17.876373	40.01284
1751377832999	GPS	59.38146	17.876528	39.974743
1751377833999	GPS	59.38147	17.87667	39.87721
1751377834999	GPS	59.381477	17.876808	39.93715
1751377835999	GPS	59.38149	17.876932	39.74652
1751377836999	GPS	59.3815	17.877056	40.118855
1751377837999	GPS	59.381508	17.87718	39.390694
1751377838999	GPS	59.381504	17.877308	39.06941
1751377839999	GPS	59.381504	17.877424	39.09016
1751377840999	GPS	59.3815	17.877542	39.058495
1751377841999	GPS	59.381504	17.877644	39.12144
1751377842999	GPS	59.381508	17.8777	39.48875
1751377843999	GPS	59.38151	17.877705	39.31916
1751377844999	GPS	59.381516	17.877668	39.382454
1751377845999	GPS	59.381516	17.87764	39.474495
