1751378167772	GPS	59.38121	17.870378	37.408382
1751378168775	GPS	59.381207	17.87036	31.246384
1751378169771	GPS	59.38122	17.870321	35.502613
1751378170766	GPS	59.381226	17.870285	47.674614
1751378171766	GPS	59.381252	17.870224	48.43186
1751378172766	GPS	59.381256	17.870237	47.12135
1751378174000	GPS	59.381252	17.870308	46.529488
1751378175000	GPS	59.381252	17.870396	46.458588
1751378176000	GPS	59.381252	17.870487	45.827652
1751378177000	GPS	59.38125	17.870584	45.47453
1751378178000	GPS	59.38125	17.870699	45.619503
1751378179000	GPS	59.38125	17.870813	45.7651
1751378180000	GPS	59.38125	17.870932	45.889957
1751378181000	GPS	59.38125	17.871044	45.99978
1751378182000	GPS	59.38125	17.871155	45.907894
1751378183000	GPS	59.381245	17.871275	45.92473
1751378184000	GPS	59.381245	17.871393	45.91495
1751378185000	GPS	59.38124	17.871504	45.9842
1751378185999	GPS	59.381237	17.871613	46.09205
1751378186999	GPS	59.381233	17.871729	45.665176
1751378187999	GPS	59.38123	17.871853	45.456734
1751378188999	GPS	59.381226	17.871973	45.461216
1751378189999	GPS	59.38122	17.872091	45.065746
1751378190999	GPS	59.38122	17.872211	44.779797
1751378191999	GPS	59.381218	17.872328	44.468628
1751378192999	GPS	59.381214	17.872446	44.242264
1751378193999	GPS	59.381214	17.872568	43.99096
1751378194999	GPS	59.381214	17.87269	43.758114
1751378195999	GPS	59.381214	17.87281	43.747204
1751378196999	GPS	59.381214	17.87293	43.534977
1751378197999	GPS	59.381214	17.87305	43.357563
1751378198999	GPS	59.381218	17.873167	43.197197
1751378199999	GPS	59.38122	17.873285	42.9484
1751378200999	GPS	59.381226	17.8734	42.929455
1751378201999	GPS	59.381233	17.873518	42.73731
1751378202999	GPS	59.381237	17.873621	42.660973
1751378203999	GPS	59.381245	17.87374	42.515453
1751378204999	GPS	59.381252	17.873857	42.207584
1751378205999	GPS	59.381264	17.873974	42.118366
1751378206999	GPS	59.38127	17.87408	42.1623
1751378207999	GPS	59.38128	17.874184	42.18588
1751378208999	GPS	59.38129	17.874292	42.00855
1751378209999	GPS	59.381298	17.874407	41.684845
1751378210999	GPS	59.381306	17.874517	41.841076
1751378211999	GPS	59.381313	17.874626	42.236027
1751378212999	GPS	59.381325	17.874737	41.637875
1751378213999	GPS	59.381332	17.874847	42.205345
1751378214999	GPS	59.381344	17.87497	42.021416
1751378215999	GPS	59.381348	17.875084	41.805943
1751378216999	GPS	59.381355	17.875187	41.380558
1751378217999	GPS	59.381363	17.875294	41.063995
1751378218999	GPS	59.38137	17.875402	40.87187
1751378219999	GPS	59.38138	17.875517	40.86038
1751378220999	GPS	59.38139	17.875628	41.08359
1751378221999	GPS	59.381393	17.875742	41.002735
1751378222999	GPS	59.381397	17.875862	40.875427
1751378223999	GPS	59.381405	17.87598	41.194664
1751378224999	GPS	59.381413	17.876097	41.38778
1751378225999	GPS	59.381424	17.876213	41.724342
1751378226999	GPS	59.381435	17.876337	41.93645
1751378227999	GPS	59.381447	17.876461	41.67909
1751378228999	GPS	59.38146	17.87658	41.343334
1751378229999	GPS	59.38147	17.876688	41.197197
1751378230999	GPS	59.381477	17.876799	40.87679
1751378231999	GPS	59.38148	17.876905	40.287617
1751378232999	GPS	59.38149	17.87701	40.392605
1751378233999	GPS	59.381496	17.87712	40.441563
1751378234999	GPS	59.3815	17.877224	40.57333
1751378235999	GPS	59.381496	17.877333	40.43602
1751378236999	GPS	59.381493	17.877441	39.964542
1751378237999	GPS	59.38149	17.877548	39.63968
1751378238999	GPS	59.381485	17.877638	39.4306
1751378239999	GPS	59.381485	17.87767	39.593212
1751378240999	GPS	59.38149	17.877665	38.972054
1751378241999	GPS	59.381493	17.877623	38.7507
1751378242999	GPS	59.381493	17.877598	38.402138
