1751377938946	GPS	59.381428	17.87765	77.44485
1751377939924	GPS	59.38148	17.877676	35.677723
1751377940914	GPS	59.38152	17.877642	32.4886
1751377941914	GPS	59.38151	17.877592	28.941784
1751377942914	GPS	59.381508	17.877533	29.493176
1751377943999	GPS	59.3815	17.877466	29.539999
1751377944999	GPS	59.381496	17.877403	29.289259
1751377945999	GPS	59.381493	17.87736	28.902365
1751377946999	GPS	59.38149	17.877323	28.727633
1751377947999	GPS	59.381485	17.877272	28.791733
1751377948999	GPS	59.38148	17.87722	28.884453
1751377949999	GPS	59.381477	17.877178	28.99705
1751377950999	GPS	59.381477	17.877134	28.942497
1751377951999	GPS	59.381474	17.877087	28.937473
1751377952999	GPS	59.38147	17.877033	29.13507
1751377953999	GPS	59.381466	17.876984	29.194038
1751377954999	GPS	59.381466	17.87694	29.156246
1751377955999	GPS	59.38146	17.876896	29.138557
1751377956999	GPS	59.38146	17.876846	29.326223
1751377957999	GPS	59.38146	17.876791	29.728973
1751377958999	GPS	59.381454	17.876738	30.016392
1751377959999	GPS	59.381447	17.876692	30.316313
1751377960999	GPS	59.381447	17.876644	30.395788
1751377961999	GPS	59.381443	17.876595	30.747015
1751377962999	GPS	59.38144	17.876537	30.698345
1751377963999	GPS	59.381435	17.876478	31.094648
1751377964999	GPS	59.38143	17.87642	31.334473
1751377965999	GPS	59.381428	17.876366	31.668285
1751377966999	GPS	59.381428	17.876314	31.919363
1751377967999	GPS	59.381424	17.876265	32.185345
1751377968999	GPS	59.38142	17.876217	32.31571
1751377969999	GPS	59.38142	17.876163	32.623726
1751377970999	GPS	59.381416	17.876108	32.84343
1751377971999	GPS	59.381416	17.876053	33.04342
1751377972999	GPS	59.381413	17.876003	33.052776
1751377973999	GPS	59.38141	17.875956	33.0964
1751377974999	GPS	59.38141	17.875906	33.095093
1751377975999	GPS	59.381405	17.87585	33.25201
1751377976999	GPS	59.3814	17.875795	33.296734
1751377977999	GPS	59.381397	17.875736	33.388268
1751377978999	GPS	59.381397	17.875679	33.650265
1751377979999	GPS	59.381393	17.875626	33.682964
1751377980999	GPS	59.381393	17.875576	33.79803
1751377981999	GPS	59.38139	17.875528	33.798923
1751377982999	GPS	59.381386	17.875479	33.90253
1751377983999	GPS	59.381382	17.875433	33.965683
1751377984999	GPS	59.38138	17.875383	33.787907
1751377985999	GPS	59.38138	17.87533	33.868042
1751377986999	GPS	59.381374	17.875273	34.00188
1751377987999	GPS	59.38137	17.875212	34.114143
1751377988999	GPS	59.381363	17.87515	34.21134
1751377989999	GPS	59.381363	17.875105	34.37007
1751377990999	GPS	59.38136	17.875055	34.397285
1751377991999	GPS	59.38136	17.875004	34.529663
1751377992999	GPS	59.381355	17.874945	34.533653
1751377993999	GPS	59.38135	17.874886	34.78023
1751377994999	GPS	59.381348	17.874836	34.741734
1751377995999	GPS	59.381344	17.874788	34.954678
1751377996999	GPS	59.38134	17.874743	34.83252
1751377997999	GPS	59.381336	17.874699	35.047974
1751377998999	GPS	59.381332	17.874647	35.39916
1751377999999	GPS	59.38133	17.874596	35.48425
1751378000999	GPS	59.381325	17.874548	35.66837
1751378001999	GPS	59.381325	17.874506	35.723297
1751378002999	GPS	59.38132	17.874466	35.851547
1751378003999	GPS	59.38132	17.87442	35.971874
1751378004999	GPS	59.381317	17.874372	35.89519
1751378005999	GPS	59.381313	17.874321	35.84174
1751378006999	GPS	59.38131	17.874271	35.888027
1751378007999	GPS	59.381306	17.874214	36.0385
1751378008999	GPS	59.381306	17.874159	36.173344
1751378009999	GPS	59.3813	17.874111	36.14645
1751378010999	GPS	59.381298	17.874067	36.233234
1751378011999	GPS	59.381298	17.874023	36.310787
1751378012999	GPS	59.381294	17.873981	36.65678
1751378013999	GPS	59.381294	17.873938	36.72608
1751378014999	GPS	59.38129	17.873888	36.82243
1751378015999	GPS	59.381287	17.873835	36.937756
1751378016999	GPS	59.381283	17.873777	37.191082
1751378017999	GPS	59.38128	17.873716	37.404736
1751378018999	GPS	59.381275	17.873655	37.38659
1751378019999	GPS	59.381268	17.873596	37.498543
1751378020999	GPS	59.38126	17.873535	37.522713
1751378021999	GPS	59.381256	17.873491	37.27701
1751378022999	GPS	59.381256	17.873444	37.231205
1751378023999	GPS	59.381252	17.87339	37.749504
1751378024999	GPS	59.381256	17.87334	38.18771
1751378025999	GPS	59.381252	17.873278	38.49129
1751378026999	GPS	59.381252	17.873215	38.93853
1751378027999	GPS	59.381252	17.873154	39.473145
1751378028999	GPS	59.381256	17.873095	39.498783
1751378029999	GPS	59.381256	17.873037	39.704685
1751378030999	GPS	59.381252	17.872978	40.15724
1751378031999	GPS	59.381252	17.872917	40.88308
1751378032999	GPS	59.381252	17.872858	41.11768
1751378033999	GPS	59.381256	17.872799	41.38396
1751378034999	GPS	59.381256	17.87274	41.737545
1751378035999	GPS	59.381256	17.87268	41.84833
1751378036999	GPS	59.381252	17.87262	42.00103
1751378037999	GPS	59.381252	17.87256	42.271503
1751378038999	GPS	59.381256	17.872498	42.61877
1751378039999	GPS	59.381256	17.872437	43.141754
1751378040999	GPS	59.381256	17.872377	43.53575
1751378041999	GPS	59.381256	17.872316	44.051216
1751378042999	GPS	59.381256	17.872257	44.55235
1751378043999	GPS	59.381256	17.872198	44.939564
1751378044999	GPS	59.381256	17.872145	45.1523
1751378046000	GPS	59.381256	17.872087	45.241272
1751378047000	GPS	59.381256	17.87204	45.47118
1751378048000	GPS	59.381256	17.871992	45.566666
1751378049000	GPS	59.381256	17.871943	45.527294
1751378050000	GPS	59.381256	17.87189	45.56296
1751378051000	GPS	59.381256	17.871834	45.331932
1751378052000	GPS	59.381256	17.871775	45.351257
1751378053000	GPS	59.381256	17.871714	45.679382
1751378054000	GPS	59.381256	17.871656	45.980255
1751378055000	GPS	59.38126	17.871597	46.33181
1751378056000	GPS	59.381264	17.87154	46.591476
1751378057000	GPS	59.381268	17.871483	46.909386
1751378058000	GPS	59.381268	17.87142	47.22734
1751378059000	GPS	59.38127	17.871357	47.162838
1751378060000	GPS	59.38127	17.871296	46.600994
1751378061000	GPS	59.381268	17.871231	46.39254
1751378062000	GPS	59.381268	17.871168	46.35216
1751378063000	GPS	59.381268	17.871103	46.165207
1751378064000	GPS	59.381268	17.871054	45.978237
1751378065000	GPS	59.38127	17.871016	45.815723
1751378066000	GPS	59.38127	17.870953	45.81072
1751378067000	GPS	59.381264	17.87089	45.999218
1751378068000	GPS	59.381268	17.870834	45.519012
1751378069000	GPS	59.381268	17.870775	45.311363
1751378070000	GPS	59.381268	17.870724	45.13752
1751378071000	GPS	59.381264	17.870684	45.35541
1751378072000	GPS	59.381264	17.870647	45.573708
1751378073000	GPS	59.381264	17.87061	45.794926
1751378074000	GPS	59.381264	17.870567	46.055195
1751378075000	GPS	59.381268	17.870514	46.228943
1751378076000	GPS	59.38127	17.870459	46.367523
1751378077000	GPS	59.38127	17.870405	46.69975
1751378078000	GPS	59.38127	17.870356	46.747322
1751378079000	GPS	59.38127	17.870302	46.88
1751378080000	GPS	59.38127	17.870258	46.86821
1751378081000	GPS	59.381268	17.870235	46.516697
1751378082000	GPS	59.381268	17.870234	46.27419
1751378083000	GPS	59.381264	17.870249	45.89925
